segment_id,project,module,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,any_smell
P-F_R00569,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00570,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00571,P-F,V1.51,0,1,0,1,1,0,0,1,1,1,1,1
P-F_R00572,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00573,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00574,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00575,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,0,1
P-F_R00576,P-F,V1.51,0,1,0,0,0,0,0,0,0,1,0,1
P-F_R00577,P-F,V1.51,0,1,1,1,0,0,0,0,0,0,0,1
P-F_R00578,P-F,V1.51,1,0,1,0,0,0,0,0,1,0,0,1
P-F_R00579,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00580,P-F,V1.51,0,1,0,1,0,0,0,0,1,0,0,1
P-F_R00581,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00582,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00583,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00584,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00585,P-F,V1.51,0,1,1,1,0,0,0,0,1,0,1,1
P-F_R00586,P-F,V1.51,0,1,1,1,0,0,0,1,1,0,0,1
P-F_R00587,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00588,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00589,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,0,1
P-F_R00590,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00591,P-F,V1.51,1,1,1,0,0,0,1,0,0,0,0,1
P-F_R00592,P-F,V1.51,1,1,1,0,0,0,1,0,0,0,1,1
P-F_R00593,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,0,1
P-F_R00594,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00595,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00596,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00597,P-F,V1.51,1,0,0,0,0,0,0,0,0,1,0,1
P-F_R00598,P-F,V1.51,0,1,1,1,0,0,0,0,1,0,0,1
P-F_R00599,P-F,V1.51,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00600,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00601,P-F,V1.51,1,1,1,0,0,0,1,0,0,0,0,1
P-F_R00602,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,0,1
P-F_R00603,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00604,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,0,1
P-F_R00605,P-F,V1.51,0,1,1,1,0,0,0,0,1,0,0,1
P-F_R00606,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00607,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00608,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,0,1
P-F_R00609,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,0,1
P-F_R00610,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00611,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,0,1
P-F_R00612,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00613,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00614,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00615,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00616,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00617,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00618,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00619,P-F,V1.51,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00620,P-F,V1.51,1,1,1,0,0,0,0,0,0,1,0,1
P-F_R00621,P-F,V1.51,0,0,1,0,0,0,0,0,0,0,0,1
P-F_R00622,P-F,V1.51,1,1,1,0,0,0,0,0,1,0,0,1
P-F_R00623,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00624,P-F,V1.51,1,0,0,1,0,0,0,0,1,0,1,1
P-F_R00625,P-F,V1.51,1,1,1,1,0,0,0,0,0,1,1,1
P-F_R00626,P-F,V1.51,1,1,1,0,0,0,0,0,0,1,0,1
P-F_R00627,P-F,V1.51,1,0,0,0,1,0,1,0,0,0,0,1
P-F_R00628,P-F,V1.51,1,0,1,0,1,0,1,0,1,1,1,1
P-F_R00629,P-F,V1.51,1,0,1,1,0,0,0,0,0,1,0,1
P-F_R00630,P-F,V1.51,1,0,1,1,0,0,1,0,1,1,1,1
P-F_R00631,P-F,V1.51,1,0,0,1,1,0,1,0,1,0,1,1
P-F_R00632,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00633,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00634,P-F,V1.51,0,0,0,1,0,0,0,0,0,0,0,1
P-F_R00635,P-F,V1.51,0,1,1,1,0,1,0,0,1,1,0,1
P-F_R00636,P-F,V1.51,0,0,0,0,0,0,1,0,0,0,1,1
P-F_R00637,P-F,V1.51,0,0,0,0,0,0,1,0,0,0,0,1
P-F_R00638,P-F,V1.51,1,0,0,1,0,0,0,0,1,1,0,1
P-F_R00639,P-F,V1.51,0,0,1,0,0,0,0,0,0,0,0,1
P-F_R00640,P-F,V1.51,1,0,0,0,0,0,1,0,0,1,1,1
P-F_R00641,P-F,V1.51,1,1,1,0,0,0,0,0,0,0,1,1
P-F_R00642,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00643,P-F,V1.51,0,1,1,0,0,1,1,0,1,0,1,1
P-F_R00644,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00645,P-F,V1.51,0,1,0,0,0,0,0,0,1,0,0,1
P-F_R00646,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00647,P-F,V1.51,0,0,0,0,0,0,0,1,0,1,0,1
P-F_R00648,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00649,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00650,P-F,V1.51,0,1,0,0,0,0,0,1,0,1,1,1
P-F_R00651,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00652,P-F,V1.51,0,1,1,1,0,0,1,1,1,1,1,1
P-F_R00653,P-F,V1.51,1,1,1,0,0,0,0,0,0,1,0,1
P-F_R00654,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00655,P-F,V1.51,0,1,1,0,0,0,1,0,1,1,0,1
P-F_R00656,P-F,V1.51,0,0,0,1,0,0,0,0,1,0,0,1
P-F_R00657,P-F,V1.51,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00658,P-F,V1.51,0,1,0,0,1,0,0,0,0,0,0,1
P-F_R00659,P-F,V1.51,1,0,1,1,0,0,1,0,1,1,0,1
P-F_R00660,P-F,V1.51,1,0,1,0,0,0,1,0,1,0,1,1
P-F_R00661,P-F,V1.51,1,0,1,1,0,0,1,0,1,1,0,1
P-F_R00662,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,0,1
P-F_R00663,P-F,V1.51,1,0,1,1,0,0,0,0,1,1,1,1
P-F_R00664,P-F,V1.51,1,0,0,0,1,0,1,0,1,1,0,1
P-F_R00665,P-F,V1.51,0,0,0,1,0,0,0,0,1,0,0,1
P-F_R00666,P-F,V1.51,1,0,1,0,0,0,0,0,0,0,0,1
P-F_R00667,P-F,V1.51,1,0,1,1,1,0,0,0,1,1,1,1
P-F_R00668,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,1,1
P-F_R00669,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00670,P-F,V1.51,0,1,1,0,0,1,0,0,1,0,1,1
P-F_R00671,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00672,P-F,V1.51,0,1,1,0,0,1,0,1,0,0,0,1
P-F_R00673,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00674,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00675,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00676,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00677,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00678,P-F,V1.51,0,1,1,0,1,1,0,0,0,0,1,1
P-F_R00679,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00680,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00681,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00682,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00683,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00684,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00685,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,0,1
P-F_R00686,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00687,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00688,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,0,1
P-F_R00689,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00690,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00691,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00692,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00693,P-F,V1.51,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00694,P-F,V1.51,0,1,1,1,1,0,0,0,0,0,0,1
P-F_R00695,P-F,V1.51,0,0,0,1,0,0,0,0,1,0,1,1
P-F_R00696,P-F,V1.51,0,0,0,1,0,0,0,0,1,0,1,1
P-F_R00697,P-F,V1.51,0,1,1,1,1,0,0,0,0,0,0,1
P-F_R00698,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00699,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00700,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00701,P-F,V1.51,0,1,1,1,1,0,0,0,0,0,1,1
P-F_R00702,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00703,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00704,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00705,P-F,V1.51,0,1,1,0,0,0,0,0,1,1,1,1
P-F_R00706,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00707,P-F,V1.51,0,1,0,1,0,0,0,0,0,0,1,1
P-F_R00708,P-F,V1.51,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00709,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00710,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00711,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00712,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00713,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00714,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00715,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00716,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00717,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00718,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00719,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00720,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00721,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00722,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00723,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00724,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00725,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,0,1
P-F_R00726,P-F,V1.51,0,1,1,0,1,0,0,0,1,0,1,1
P-F_R00727,P-F,V1.51,0,1,1,0,1,0,1,0,1,0,1,1
P-F_R00728,P-F,V1.51,0,1,1,0,1,0,0,0,1,0,1,1
P-F_R00729,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00730,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00731,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00732,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00733,P-F,V1.51,0,1,1,1,0,0,0,0,0,0,0,1
P-F_R00734,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00735,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00736,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00737,P-F,V1.51,1,1,1,0,0,0,0,0,0,0,0,1
P-F_R00738,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,1,1
P-F_R00739,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00740,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00741,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00742,P-F,V1.51,0,1,1,0,0,1,0,0,0,1,1,1
P-F_R00743,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00744,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00745,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00746,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00747,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00748,P-F,V1.51,0,1,1,0,0,0,0,0,1,0,0,1
P-F_R00749,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00750,P-F,V1.51,0,1,1,0,0,0,0,0,1,0,0,1
P-F_R00751,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00752,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00753,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00754,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00755,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00756,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00757,P-F,V1.51,0,1,1,0,1,0,1,0,0,0,1,1
P-F_R00758,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00759,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00760,P-F,V1.51,0,0,0,0,1,0,0,0,0,0,1,1
P-F_R00761,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00762,P-F,V1.51,0,0,0,0,0,0,1,0,1,0,1,1
P-F_R00763,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,0,1
P-F_R00764,P-F,V1.51,0,0,0,0,1,0,0,0,0,1,0,1
P-F_R00765,P-F,V1.51,0,1,1,0,1,0,0,0,0,1,1,1
P-F_R00766,P-F,V1.51,0,1,1,0,1,0,1,0,0,1,1,1
P-F_R00767,P-F,V1.51,0,1,0,1,1,0,0,1,1,1,1,1
P-F_R00768,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00769,P-F,V1.51,0,1,0,0,0,0,0,0,0,1,1,1
P-F_R00770,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00771,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00772,P-F,V1.51,0,1,0,0,0,0,0,1,1,1,1,1
P-F_R00773,P-F,V1.51,0,0,0,0,0,1,0,0,1,1,1,1
P-F_R00774,P-F,V1.51,0,1,1,0,0,1,0,0,0,1,1,1
P-F_R00775,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00776,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00777,P-F,V1.51,0,0,0,0,0,0,0,1,1,0,1,1
P-F_R00778,P-F,V1.51,0,1,0,0,1,0,0,0,0,0,1,1
P-F_R00779,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00780,P-F,V1.51,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00781,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00782,P-F,V1.51,0,1,0,0,0,1,0,0,0,0,1,1
P-F_R00783,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00784,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00785,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00786,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00787,P-F,V1.51,0,0,0,0,0,0,0,1,0,0,1,1
P-F_R00788,P-F,V1.51,0,1,1,0,0,0,1,0,1,1,1,1
P-F_R00789,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00790,P-F,V1.51,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00791,P-F,V1.51,0,1,1,1,0,0,1,0,1,1,1,1
P-F_R00792,P-F,V1.51,0,1,1,0,0,1,1,0,1,0,1,1
P-F_R00793,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00794,P-F,V1.51,0,0,0,0,0,0,1,0,1,1,1,1
P-F_R00795,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00796,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00797,P-F,V1.51,1,0,1,1,0,0,0,0,1,0,1,1
P-F_R00798,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00799,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00800,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00801,P-F,V1.51,0,0,0,1,1,0,1,0,0,0,1,1
P-F_R00802,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00803,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00804,P-F,V1.51,0,0,0,0,0,1,0,0,1,0,1,1
P-F_R00805,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00806,P-F,V1.51,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00807,P-F,V1.51,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00808,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00809,P-F,V1.51,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00810,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00811,P-F,V1.51,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00812,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00813,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00814,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00815,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00816,P-F,V1.51,1,1,1,0,1,0,1,0,0,0,0,1
P-F_R00817,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00818,P-F,V1.51,1,1,1,0,1,0,0,0,0,0,0,1
P-F_R00819,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00820,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00821,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00822,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00823,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00824,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00825,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00826,P-F,V1.51,0,0,0,0,0,1,0,0,0,0,0,1
P-F_R00827,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00828,P-F,V1.51,0,0,0,0,1,0,0,0,0,0,1,1
P-F_R00829,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00830,P-F,V1.51,1,0,1,0,0,0,0,0,0,0,1,1
P-F_R00831,P-F,V1.51,0,1,1,0,1,1,0,0,0,0,1,1
P-F_R00832,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00833,P-F,V1.51,1,0,0,0,0,0,1,0,0,0,1,1
P-F_R00834,P-F,V1.51,0,1,0,0,0,0,0,1,0,1,1,1
P-F_R00835,P-F,V1.51,0,1,0,0,0,0,0,0,0,1,1,1
P-F_R00836,P-F,V1.51,0,0,0,0,0,0,1,0,0,0,1,1
P-F_R00837,P-F,V1.51,0,1,1,0,0,0,0,0,1,1,1,1
P-F_R00838,P-F,V1.51,0,1,1,1,0,0,0,1,1,1,1,1
P-F_R00839,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00840,P-F,V1.51,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00841,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00842,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00843,P-F,V1.51,0,1,1,0,1,1,0,0,0,0,1,1
P-F_R00844,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00845,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00846,P-F,V1.51,0,1,1,0,0,0,0,0,1,1,1,1
P-F_R00847,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00848,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00849,P-F,V1.51,0,1,0,1,0,0,0,1,0,0,1,1
P-F_R00850,P-F,V1.51,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00851,P-F,V1.51,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00852,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00853,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00854,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00855,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00856,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00857,P-F,V1.51,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00858,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00859,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00860,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00861,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00862,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00863,P-F,V1.51,1,1,0,0,1,0,0,0,0,0,1,1
P-F_R00864,P-F,V1.51,0,1,1,0,0,1,0,0,1,0,1,1
P-F_R00865,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00866,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00867,P-F,V1.51,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00868,P-F,V1.51,0,1,1,0,0,1,0,0,1,0,1,1
P-F_R00869,P-F,V1.51,0,1,0,0,0,0,0,0,0,1,1,1
P-F_R00870,P-F,V1.51,0,0,0,0,0,0,1,0,1,0,1,1
P-F_R00871,P-F,V1.51,0,1,1,0,0,0,0,1,1,0,1,1
P-F_R00872,P-F,V1.51,0,1,1,0,1,0,0,0,1,0,1,1
P-F_R00873,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00874,P-F,V1.51,0,1,1,0,0,0,1,0,1,0,1,1
P-F_R00875,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00876,P-F,V1.51,0,0,0,0,1,0,1,0,1,0,1,1
P-F_R00877,P-F,V1.51,0,1,1,0,1,0,0,0,1,0,1,1
P-F_R00878,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00879,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00880,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00881,P-F,V1.51,0,1,1,0,1,0,1,0,1,0,1,1
P-F_R00882,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00883,P-F,V1.51,0,1,1,0,1,0,1,0,0,0,1,1
P-F_R00884,P-F,V1.51,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00885,P-F,V1.51,1,0,1,1,1,0,0,0,1,0,1,1
P-F_R00886,P-F,V1.51,1,0,1,1,1,0,0,0,1,0,1,1
P-F_R00887,P-F,V1.51,1,0,1,0,0,0,0,0,1,0,1,1
P-F_R00888,P-F,V1.51,1,0,1,1,0,0,0,0,1,0,1,1
P-F_R00889,P-F,V1.51,1,0,0,0,1,0,1,0,0,1,1,1
P-F_R00890,P-F,V1.51,1,1,1,0,0,0,0,0,0,0,1,1
P-F_R00891,P-F,V1.51,1,0,1,1,1,0,0,0,1,0,0,1
P-F_R00892,P-F,V1.51,1,0,1,0,1,0,1,0,0,0,1,1
P-F_R00893,P-F,V1.51,1,1,1,0,1,0,0,0,0,0,0,1
P-F_R00894,P-F,V1.51,1,0,1,1,0,0,0,0,1,0,0,1
P-F_R00895,P-F,V1.51,1,0,1,1,0,0,0,0,0,0,0,1
P-F_R00896,P-F,V1.51,1,0,0,0,0,0,0,0,0,0,0,1
P-F_R00897,P-F,V1.51,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00898,P-F,V1.51,1,0,0,0,0,0,0,0,0,0,1,1
P-F_R00899,P-F,V1.51,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00900,P-F,V1.51,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00901,P-F,V1.51,1,0,1,0,0,0,0,0,0,1,0,1
P-F_R00902,P-F,V1.51,1,0,0,1,0,0,1,0,1,0,0,1
P-F_R00903,P-F,V1.51,0,1,1,0,0,0,1,0,1,1,1,1
P-F_R00904,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00905,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00906,P-F,V1.51,0,0,0,0,0,0,0,1,0,0,1,1
P-F_R00907,P-F,V1.51,0,1,0,0,0,1,0,0,1,0,1,1
P-F_R00908,P-F,V1.51,0,1,1,0,0,0,0,1,0,0,1,1
